axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,paired_p_value,standardized_separation,n_splits
latent_dim,16,speed_profile_correlation,higher,circular_shift,0.7935144926221832,0.7220112312086977,0.8588011336024672,0.24131231359977964,0.12321087238454513,0.35918445838382596,1.0,0.009900990099009901,10.716823371768625,100
latent_dim,16,speed_profile_correlation,higher,condition_shuffle,0.7935144926221832,0.7220112312086977,0.8588011336024672,-0.08266434751624387,-0.31434778668725555,0.20535696566809392,1.0,0.009900990099009901,8.035733059722787,100
latent_dim,16,speed_profile_correlation,higher,independent_neuron_shift,0.7935144926221832,0.7220112312086977,0.8588011336024672,0.35794991842518337,0.2477784053802809,0.4606611995811899,1.0,0.009900990099009901,9.038907154813556,100
latent_dim,16,speed_profile_correlation,higher,time_reversal,0.7935144926221832,0.7220112312086977,0.8588011336024672,0.2334467248396746,0.18923450200569653,0.2735376917776324,1.0,0.009900990099009901,18.559296123110094,100
latent_dim,16,velocity_direction_cosine,higher,block_shuffle_16,0.6385287427678196,0.6091166540976213,0.6639118947908912,-0.0019851874729539714,-0.08355886123602428,0.07794448704030024,1.0,0.009900990099009901,20.05129743551279,100
latent_dim,16,velocity_direction_cosine,higher,circular_shift,0.6385287427678196,0.6091166540976213,0.6639118947908912,-0.002441700753474565,-0.056064670178460646,0.05402895527399899,1.0,0.009900990099009901,28.364731860478727,100
latent_dim,16,velocity_direction_cosine,higher,condition_shuffle,0.6385287427678196,0.6091166540976213,0.6639118947908912,0.0170021960779964,-0.02174341373417493,0.04695417642081522,1.0,0.009900990099009901,37.15433303979901,100
latent_dim,16,velocity_direction_cosine,higher,independent_neuron_shift,0.6385287427678196,0.6091166540976213,0.6639118947908912,0.004666294845049729,-0.044335614366572226,0.05658888728333028,1.0,0.009900990099009901,29.89435168449112,100
latent_dim,16,velocity_direction_cosine,higher,time_reversal,0.6385287427678196,0.6091166540976213,0.6639118947908912,0.04069816220190907,0.027453112208729428,0.05536445858365551,1.0,0.009900990099009901,55.146170682372585,100
latent_dim,16,zero_lag_correlation,higher,block_shuffle_16,0.8628733927672723,0.8328219599470592,0.8856762196097009,0.2951826026923553,0.20591222253811278,0.39434886896979343,1.0,0.009900990099009901,15.435359095734933,100
latent_dim,16,zero_lag_correlation,higher,circular_shift,0.8628733927672723,0.8328219599470592,0.8856762196097009,0.19739125540055735,0.1284541773003716,0.27463011657069886,1.0,0.009900990099009901,23.515437449963372,100
latent_dim,16,zero_lag_correlation,higher,condition_shuffle,0.8628733927672723,0.8328219599470592,0.8856762196097009,0.024847368358818733,-0.043797976438894284,0.10914267656895522,1.0,0.009900990099009901,27.87745202446137,100
latent_dim,16,zero_lag_correlation,higher,independent_neuron_shift,0.8628733927672723,0.8328219599470592,0.8856762196097009,0.4106748165168637,0.3732892534251719,0.46279272094766666,1.0,0.009900990099009901,24.551319828326065,100
latent_dim,16,zero_lag_correlation,higher,time_reversal,0.8628733927672723,0.8328219599470592,0.8856762196097009,0.22965667596320816,0.22125417710568612,0.23691145922642787,1.0,0.009900990099009901,65.3779169085819,100
