axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,split_null_failures,split_null_failure_rate,standardized_separation,n_splits
train_fraction,0.75,acceleration_direction_cosine,higher,block_shuffle_16,0.6139481678744204,0.5748933037512486,0.6536535729616004,6.987669017536451e-05,-0.10087894720284488,0.12001340828350192,1.0,0,0.0,13.794797267857554,100
train_fraction,0.75,acceleration_direction_cosine,higher,circular_shift,0.6139481678744204,0.5748933037512486,0.6536535729616004,-0.00029509038999581035,-0.10557524080038404,0.11768504531280188,1.0,0,0.0,15.278975766088253,100
train_fraction,0.75,acceleration_direction_cosine,higher,condition_shuffle,0.6139481678744204,0.5748933037512486,0.6536535729616004,0.01465765620573424,-0.05280029360250763,0.08394901575163992,1.0,0,0.0,19.221192673468483,100
train_fraction,0.75,acceleration_direction_cosine,higher,independent_neuron_shift,0.6139481678744204,0.5748933037512486,0.6536535729616004,-0.006537220360018409,-0.06886065040157895,0.059886268286207966,1.0,0,0.0,18.832139289138425,100
train_fraction,0.75,acceleration_direction_cosine,higher,time_reversal,0.6139481678744204,0.5748933037512486,0.6536535729616004,0.06880701459209501,0.040594422212846114,0.09457042306058422,1.0,0,0.0,29.91923843047497,100
train_fraction,0.75,best_lag_correlation,higher,block_shuffle_16,0.8506936198293578,0.8175723083470803,0.8794264906777431,0.30242802949407027,0.18605961354455744,0.42356467125070646,1.0,0,0.0,11.771959955229487,100
train_fraction,0.75,best_lag_correlation,higher,circular_shift,0.8506936198293578,0.8175723083470803,0.8794264906777431,0.19995258145167083,0.09692363457247893,0.31476981280393906,1.0,0,0.0,14.46659011311225,100
train_fraction,0.75,best_lag_correlation,higher,condition_shuffle,0.8506936198293578,0.8175723083470803,0.8794264906777431,-0.01517519969505543,-0.1135514911460408,0.0931123264827528,1.0,0,0.0,19.921895636836773,100
train_fraction,0.75,best_lag_correlation,higher,independent_neuron_shift,0.8506936198293578,0.8175723083470803,0.8794264906777431,0.41658065576940045,0.3548140045632056,0.47714297346527923,1.0,0,0.0,16.964966742257058,100
train_fraction,0.75,best_lag_correlation,higher,time_reversal,0.8506936198293578,0.8175723083470803,0.8794264906777431,0.1931288545364148,0.17754650974379194,0.20554641159698886,1.0,0,0.0,50.07746535867417,100
train_fraction,0.75,normalized_position_rmse,lower,block_shuffle_16,0.562336345893835,0.4983185635284632,0.6324909147928838,1.2020376703649531,1.0878738616962786,1.3205688421764656,1.0,0,0.0,12.430156468184991,100
train_fraction,0.75,normalized_position_rmse,lower,circular_shift,0.562336345893835,0.4983185635284632,0.6324909147928838,1.3202830889446244,1.2093880342663732,1.4237663137719234,1.0,0,0.0,14.724747954686574,100
train_fraction,0.75,normalized_position_rmse,lower,condition_shuffle,0.562336345893835,0.4983185635284632,0.6324909147928838,1.45472375819223,1.3283508413917138,1.575827669110784,1.0,0,0.0,16.914119544101233,100
train_fraction,0.75,normalized_position_rmse,lower,independent_neuron_shift,0.562336345893835,0.4983185635284632,0.6324909147928838,0.9635424837914927,0.9150689107775676,1.0156442932930976,1.0,0,0.0,11.8490544497936,100
train_fraction,0.75,normalized_position_rmse,lower,time_reversal,0.562336345893835,0.4983185635284632,0.6324909147928838,1.2956598544888718,1.2147633645757083,1.3835663302478085,1.0,0,0.0,17.16463032439376,100
train_fraction,0.75,path_length_similarity,higher,block_shuffle_16,0.9424681051480169,0.8502087521623581,0.9930761015532248,0.8381941011342147,0.7249545489732608,0.9723851791316751,0.9,10,0.1,1.9376223597244944,100
train_fraction,0.75,path_length_similarity,higher,circular_shift,0.9424681051480169,0.8502087521623581,0.9930761015532248,0.9358051050567373,0.844948691665588,0.9978410382552346,0.63,37,0.37,0.15975259989571747,100
train_fraction,0.75,path_length_similarity,higher,condition_shuffle,0.9424681051480169,0.8502087521623581,0.9930761015532248,0.8765709120387757,0.7601047736748402,0.9880520515059068,0.84,16,0.16,1.2766296287657384,100
train_fraction,0.75,path_length_similarity,higher,independent_neuron_shift,0.9424681051480169,0.8502087521623581,0.9930761015532248,0.533373165559512,0.46618194569236115,0.6063486876022045,1.0,0,0.0,10.374938872694951,100
