axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,split_null_failures,split_null_failure_rate,standardized_separation,n_splits
neuron_count,1024,acceleration_direction_cosine,higher,block_shuffle_16,0.6274478927033045,0.5909763624494454,0.6648604503093739,0.006912191184194822,-0.11087216687071033,0.13468878730969358,1.0,0,0.0,12.504207415479097,100
neuron_count,1024,acceleration_direction_cosine,higher,circular_shift,0.6274478927033045,0.5909763624494454,0.6648604503093739,0.000716923704754128,-0.08465091050880066,0.07952199233430209,1.0,0,0.0,18.952145885975234,100
neuron_count,1024,acceleration_direction_cosine,higher,condition_shuffle,0.6274478927033045,0.5909763624494454,0.6648604503093739,0.03160411673067732,-0.031932804347187524,0.08865419475109645,1.0,0,0.0,22.806734000356037,100
neuron_count,1024,acceleration_direction_cosine,higher,independent_neuron_shift,0.6274478927033045,0.5909763624494454,0.6648604503093739,0.002919131783656697,-0.08213639545173877,0.08474854419332149,1.0,0,0.0,17.66931879841106,100
neuron_count,1024,acceleration_direction_cosine,higher,time_reversal,0.6274478927033045,0.5909763624494454,0.6648604503093739,0.056248786065149756,0.029111629876057636,0.08681487985296438,1.0,0,0.0,33.20131322946636,100
neuron_count,1024,best_lag_correlation,higher,block_shuffle_16,0.862679596578839,0.8249686816187055,0.8939169923639244,0.3159892572698786,0.20203304576057007,0.46203594392742076,1.0,0,0.0,11.431972005843052,100
neuron_count,1024,best_lag_correlation,higher,circular_shift,0.862679596578839,0.8249686816187055,0.8939169923639244,0.22544635968881319,0.13502446440698673,0.33981877879889044,1.0,0,0.0,14.251622183638725,100
neuron_count,1024,best_lag_correlation,higher,condition_shuffle,0.862679596578839,0.8249686816187055,0.8939169923639244,-0.02294471692832681,-0.13713057912400373,0.06613829431771552,1.0,0,0.0,22.073515171108312,100
neuron_count,1024,best_lag_correlation,higher,independent_neuron_shift,0.862679596578839,0.8249686816187055,0.8939169923639244,0.4615789098014966,0.4158778807669211,0.5122878878063459,1.0,0,0.0,18.67491181034689,100
neuron_count,1024,best_lag_correlation,higher,time_reversal,0.862679596578839,0.8249686816187055,0.8939169923639244,0.26938062501471743,0.25144500549335397,0.2859149127426003,1.0,0,0.0,42.575433360320666,100
neuron_count,1024,normalized_position_rmse,lower,block_shuffle_16,0.5331642026615859,0.46763947936260064,0.602948295687541,1.184915175413467,1.0905332079335195,1.307827496593463,1.0,0,0.0,13.346452227188884,100
neuron_count,1024,normalized_position_rmse,lower,circular_shift,0.5331642026615859,0.46763947936260064,0.602948295687541,1.28610933812221,1.1683268072850779,1.4065001738384524,1.0,0,0.0,14.667413015384156,100
neuron_count,1024,normalized_position_rmse,lower,condition_shuffle,0.5331642026615859,0.46763947936260064,0.602948295687541,1.443441878072847,1.3293862997241777,1.5554756236780525,1.0,0,0.0,18.473703832215207,100
neuron_count,1024,normalized_position_rmse,lower,independent_neuron_shift,0.5331642026615859,0.46763947936260064,0.602948295687541,0.9233693981996133,0.8875069328945231,0.9544611097950112,1.0,0,0.0,14.5569390680577,100
neuron_count,1024,normalized_position_rmse,lower,time_reversal,0.5331642026615859,0.46763947936260064,0.602948295687541,1.2649752369474379,1.1806245312614883,1.3316769637282264,1.0,0,0.0,20.381527941087008,100
neuron_count,1024,path_length_similarity,higher,block_shuffle_16,0.947699966243638,0.8720614193917299,0.9983763888005553,0.8147969754905248,0.7121762286416007,0.9528621740723295,0.93,7,0.07,2.711216612680474,100
neuron_count,1024,path_length_similarity,higher,circular_shift,0.947699966243638,0.8720614193917299,0.9983763888005553,0.9449491200497652,0.866846376257929,0.996182502113669,0.55,45,0.45,0.0741652299679136,100
neuron_count,1024,path_length_similarity,higher,condition_shuffle,0.947699966243638,0.8720614193917299,0.9983763888005553,0.9041898140456204,0.7955830880955639,0.9954758535356082,0.76,24,0.24,0.8960584120723747,100
neuron_count,1024,path_length_similarity,higher,independent_neuron_shift,0.947699966243638,0.8720614193917299,0.9983763888005553,0.41170505554345327,0.35619036314620367,0.46471365294586287,1.0,0,0.0,16.377631766972403,100
neuron_count,1024,path_length_similarity,higher,time_reversal,0.947699966243638,0.8720614193917299,0.9983763888005553,0.947608359957156,0.8728451565462346,0.9974161819257309,0.47,53,0.53,0.002552182305927114,100
neuron_count,1024,position_correlation,higher,block_shuffle_16,0.8593802579431703,0.8209447515537218,0.8909997267225085,0.2541480162366883,0.1312652937513287,0.37986817784689647,1.0,0,0.0,12.13930221968755,100
neuron_count,1024,position_correlation,higher,circular_shift,0.8593802579431703,0.8209447515537218,0.8909997267225085,0.15855371478368474,0.04378357473871919,0.27156608416516675,1.0,0,0.0,15.588230133404725,100
neuron_count,1024,position_correlation,higher,condition_shuffle,0.8593802579431703,0.8209447515537218,0.8909997267225085,-0.05387167374962609,-0.16550423735911968,0.042928511041393676,1.0,0,0.0,22.13566240214818,100
neuron_count,1024,position_correlation,higher,independent_neuron_shift,0.8593802579431703,0.8209447515537218,0.8909997267225085,0.41740649371350863,0.3723908660130473,0.4745471521642193,1.0,0,0.0,19.038311063958503,100
neuron_count,1024,position_correlation,higher,time_reversal,0.8593802579431703,0.8209447515537218,0.8909997267225085,0.19087957634009708,0.1729115036544002,0.20630729189776356,1.0,0,0.0,47.50782065659122,100
neuron_count,1024,position_cosine,higher,block_shuffle_16,0.8488608168490828,0.8168285180879025,0.8833655077104926,0.27436113990594774,0.15593794591939586,0.3977923045904919,1.0,0,0.0,12.13994111797282,100
neuron_count,1024,position_cosine,higher,circular_shift,0.8488608168490828,0.8168285180879025,0.8833655077104926,0.17596674952780475,0.06333187975576061,0.26040824698703324,1.0,0,0.0,16.572388358139925,100
neuron_count,1024,position_cosine,higher,condition_shuffle,0.8488608168490828,0.8168285180879025,0.8833655077104926,-0.04389356211672461,-0.14699783124492216,0.040675815323346784,1.0,0,0.0,22.063145318121528,100
neuron_count,1024,position_cosine,higher,independent_neuron_shift,0.8488608168490828,0.8168285180879025,0.8833655077104926,0.4009695607959909,0.3378221371202863,0.4573585565728801,1.0,0,0.0,19.58830805339265,100
neuron_count,1024,position_cosine,higher,time_reversal,0.8488608168490828,0.8168285180879025,0.8833655077104926,0.17752884012536488,0.15350875110186718,0.19378313490271973,1.0,0,0.0,46.380154810319695,100
neuron_count,1024,speed_profile_correlation,higher,block_shuffle_16,0.7695644502467496,0.7143473574225058,0.8121944949082923,0.153712543045395,0.02976886354895785,0.2920814355563763,1.0,0,0.0,11.769034566056181,100
neuron_count,1024,speed_profile_correlation,higher,circular_shift,0.7695644502467496,0.7143473574225058,0.8121944949082923,0.11966754579527271,-0.023762759561802883,0.2547266963180941,1.0,0,0.0,12.398521223709048,100
neuron_count,1024,speed_profile_correlation,higher,condition_shuffle,0.7695644502467496,0.7143473574225058,0.8121944949082923,-0.04726429845831822,-0.19561127063134037,0.13701875652449708,1.0,0,0.0,11.719759166136143,100
neuron_count,1024,speed_profile_correlation,higher,independent_neuron_shift,0.7695644502467496,0.7143473574225058,0.8121944949082923,0.1717314719493271,0.02206777797777606,0.28673618443400023,1.0,0,0.0,11.653078363882292,100
neuron_count,1024,speed_profile_correlation,higher,time_reversal,0.7695644502467496,0.7143473574225058,0.8121944949082923,0.13563819762435897,0.10388031974676337,0.17231909434491194,1.0,0,0.0,27.538894393660872,100
neuron_count,1024,velocity_direction_cosine,higher,block_shuffle_16,0.6710162831504156,0.628382691900037,0.7016964705877661,0.0030156064739463194,-0.09830080216618546,0.13936379785910735,1.0,0,0.0,15.010829991318177,100
neuron_count,1024,velocity_direction_cosine,higher,circular_shift,0.6710162831504156,0.628382691900037,0.7016964705877661,-0.009245915069026998,-0.07976379695842334,0.060475064676885855,1.0,0,0.0,22.216775824184225,100
neuron_count,1024,velocity_direction_cosine,higher,condition_shuffle,0.6710162831504156,0.628382691900037,0.7016964705877661,0.02938992259332638,-0.0181902816524802,0.07431602582064605,1.0,0,0.0,28.330672880584572,100
neuron_count,1024,velocity_direction_cosine,higher,independent_neuron_shift,0.6710162831504156,0.628382691900037,0.7016964705877661,0.001462447504465681,-0.07227310788394586,0.06661042379065907,1.0,0,0.0,20.878886800607173,100
