axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,split_null_failures,split_null_failure_rate,standardized_separation,n_splits
random_seed,314,acceleration_direction_cosine,higher,block_shuffle_16,0.5843609284023197,0.5433947479763339,0.6204857320802893,-0.001734439718894262,-0.09044474865541799,0.11253343744113645,1.0,0,0.0,14.835544007316164,100
random_seed,314,acceleration_direction_cosine,higher,circular_shift,0.5843609284023197,0.5433947479763339,0.6204857320802893,-0.002429064847876323,-0.11662494252886894,0.08988174412397881,1.0,0,0.0,14.37546918843061,100
random_seed,314,acceleration_direction_cosine,higher,condition_shuffle,0.5843609284023197,0.5433947479763339,0.6204857320802893,0.023303970538516405,-0.055254948418076495,0.09952050500615718,1.0,0,0.0,17.280302392770512,100
random_seed,314,acceleration_direction_cosine,higher,independent_neuron_shift,0.5843609284023197,0.5433947479763339,0.6204857320802893,-0.0005810924693210526,-0.09550288670949075,0.07854934559801176,1.0,0,0.0,16.432437987985942,100
random_seed,314,acceleration_direction_cosine,higher,time_reversal,0.5843609284023197,0.5433947479763339,0.6204857320802893,0.09189009177395548,0.05816347518020789,0.1273573983392118,1.0,0,0.0,26.35621480594275,100
random_seed,314,best_lag_correlation,higher,block_shuffle_16,0.8580682231005562,0.8132496083335029,0.8913350782759931,0.34321316157618476,0.25822703399063507,0.4609334130878863,1.0,0,0.0,12.111085424230346,100
random_seed,314,best_lag_correlation,higher,circular_shift,0.8580682231005562,0.8132496083335029,0.8913350782759931,0.24082241702263918,0.14739965423437795,0.34989463645642394,1.0,0,0.0,14.612086234769762,100
random_seed,314,best_lag_correlation,higher,condition_shuffle,0.8580682231005562,0.8132496083335029,0.8913350782759931,-0.03066329667245501,-0.14662319066263318,0.0852540681641892,1.0,0,0.0,19.808890697539464,100
random_seed,314,best_lag_correlation,higher,independent_neuron_shift,0.8580682231005562,0.8132496083335029,0.8913350782759931,0.4543640463203596,0.3805142041097075,0.5143357902534583,1.0,0,0.0,14.075509411309193,100
random_seed,314,best_lag_correlation,higher,time_reversal,0.8580682231005562,0.8132496083335029,0.8913350782759931,0.23319716291420473,0.2107457718306363,0.24834390259461098,1.0,0,0.0,37.283324867207575,100
random_seed,314,normalized_position_rmse,lower,block_shuffle_16,0.5484447263906732,0.48066343997687094,0.6289101218157341,1.1700592655055546,1.063586031473578,1.2838240812789419,1.0,0,0.0,11.85255594573846,100
random_seed,314,normalized_position_rmse,lower,circular_shift,0.5484447263906732,0.48066343997687094,0.6289101218157341,1.285556849657424,1.1726186508495278,1.3985063867780338,1.0,0,0.0,14.08900370949705,100
random_seed,314,normalized_position_rmse,lower,condition_shuffle,0.5484447263906732,0.48066343997687094,0.6289101218157341,1.4689958161150847,1.336163398495803,1.6091637709969446,1.0,0,0.0,15.169385737305642,100
random_seed,314,normalized_position_rmse,lower,independent_neuron_shift,0.5484447263906732,0.48066343997687094,0.6289101218157341,0.9401763358248246,0.8867696269723129,0.9922758978576858,1.0,0,0.0,10.892704357527236,100
random_seed,314,normalized_position_rmse,lower,time_reversal,0.5484447263906732,0.48066343997687094,0.6289101218157341,1.261177690071646,1.174187472667988,1.3467879261618265,1.0,0,0.0,15.86751978014406,100
random_seed,314,path_length_similarity,higher,block_shuffle_16,0.9450645794811632,0.852447825419253,0.9961324059972069,0.8244622721517493,0.7126757976990344,0.9452432672391216,0.92,8,0.08,2.2880291879983727,100
random_seed,314,path_length_similarity,higher,circular_shift,0.9450645794811632,0.852447825419253,0.9961324059972069,0.936451945441177,0.8387955963538083,0.998197172254495,0.7,30,0.3,0.2033309006275606,100
random_seed,314,path_length_similarity,higher,condition_shuffle,0.9450645794811632,0.852447825419253,0.9961324059972069,0.8700600984904612,0.7556441587456755,0.9874727019429806,0.88,12,0.12,1.424900654610108,100
random_seed,314,path_length_similarity,higher,independent_neuron_shift,0.9450645794811632,0.852447825419253,0.9961324059972069,0.5364876396293053,0.4689607008766825,0.6118035043073055,1.0,0,0.0,10.460698311759488,100
random_seed,314,path_length_similarity,higher,time_reversal,0.9450645794811632,0.852447825419253,0.9961324059972069,0.9452934067610406,0.8523490418396554,0.9958385366686427,0.47,53,0.53,-0.005590394342918448,100
random_seed,314,position_correlation,higher,block_shuffle_16,0.8551683279395759,0.8101283604103682,0.8889723272549094,0.285864948067746,0.19939951182502608,0.3882331537691426,1.0,0,0.0,14.736652847450308,100
random_seed,314,position_correlation,higher,circular_shift,0.8551683279395759,0.8101283604103682,0.8889723272549094,0.18050891995958918,0.09556869046070801,0.2945093242357493,1.0,0,0.0,15.886950560536626,100
random_seed,314,position_correlation,higher,condition_shuffle,0.8551683279395759,0.8101283604103682,0.8889723272549094,-0.06388991896003302,-0.17357388237180213,0.060851461153059325,1.0,0,0.0,20.66155788246568,100
random_seed,314,position_correlation,higher,independent_neuron_shift,0.8551683279395759,0.8101283604103682,0.8889723272549094,0.4152557135698949,0.33585482982518505,0.48140982063276516,1.0,0,0.0,14.609631903746347,100
random_seed,314,position_correlation,higher,time_reversal,0.8551683279395759,0.8101283604103682,0.8889723272549094,0.21594681934268478,0.19418448206658706,0.23100577437103242,1.0,0,0.0,37.77699521242513,100
random_seed,314,position_cosine,higher,block_shuffle_16,0.8469189637855473,0.8118130146449201,0.8733051739401217,0.3256374037220566,0.2419380019109523,0.4171285318353931,1.0,0,0.0,14.802942014138164,100
random_seed,314,position_cosine,higher,circular_shift,0.8469189637855473,0.8118130146449201,0.8733051739401217,0.22958334969345928,0.14048886925862544,0.3365934122816744,1.0,0,0.0,15.348172284839476,100
random_seed,314,position_cosine,higher,condition_shuffle,0.8469189637855473,0.8118130146449201,0.8733051739401217,-0.046784948397694176,-0.1770310278042112,0.07542806247636205,1.0,0,0.0,17.646240054737614,100
random_seed,314,position_cosine,higher,independent_neuron_shift,0.8469189637855473,0.8118130146449201,0.8733051739401217,0.4254872941658657,0.3522890887817522,0.48826390520685437,1.0,0,0.0,14.866078877290098,100
random_seed,314,position_cosine,higher,time_reversal,0.8469189637855473,0.8118130146449201,0.8733051739401217,0.23505503683864273,0.2100102950642952,0.2519865831827644,1.0,0,0.0,42.97303217247025,100
random_seed,314,speed_profile_correlation,higher,block_shuffle_16,0.7301549474939881,0.6557201639917454,0.7870443970454981,0.17853095435712604,0.045908990826896104,0.324362892818637,1.0,0,0.0,9.675424441220297,100
random_seed,314,speed_profile_correlation,higher,circular_shift,0.7301549474939881,0.6557201639917454,0.7870443970454981,0.11263625849409938,-0.00916904291451163,0.24809026481316943,1.0,0,0.0,11.517933200579632,100
random_seed,314,speed_profile_correlation,higher,condition_shuffle,0.7301549474939881,0.6557201639917454,0.7870443970454981,-0.06603562233895828,-0.2435989905268486,0.1143028023123824,1.0,0,0.0,10.573142868435568,100
random_seed,314,speed_profile_correlation,higher,independent_neuron_shift,0.7301549474939881,0.6557201639917454,0.7870443970454981,0.18686671953310047,0.06371446492864247,0.3194579912936134,1.0,0,0.0,9.686957249911359,100
random_seed,314,speed_profile_correlation,higher,time_reversal,0.7301549474939881,0.6557201639917454,0.7870443970454981,0.12687502085406913,0.09359169866477492,0.16274945080897943,1.0,0,0.0,21.71617692268128,100
random_seed,314,velocity_direction_cosine,higher,block_shuffle_16,0.6316885140933346,0.5986468498318499,0.6559331485780847,0.006177795872803523,-0.08374637364022722,0.1202969038872241,1.0,0,0.0,15.999766813795093,100
random_seed,314,velocity_direction_cosine,higher,circular_shift,0.6316885140933346,0.5986468498318499,0.6559331485780847,-0.010552314392625505,-0.11188242285242907,0.0782320352326288,1.0,0,0.0,18.260265424278938,100
random_seed,314,velocity_direction_cosine,higher,condition_shuffle,0.6316885140933346,0.5986468498318499,0.6559331485780847,0.029499155083024354,-0.03751366144109705,0.09304380062810105,1.0,0,0.0,21.392491141684836,100
random_seed,314,velocity_direction_cosine,higher,independent_neuron_shift,0.6316885140933346,0.5986468498318499,0.6559331485780847,0.007649461556167477,-0.08356612678360492,0.08884139078637368,1.0,0,0.0,18.32550248662316,100
random_seed,314,velocity_direction_cosine,higher,time_reversal,0.6316885140933346,0.5986468498318499,0.6559331485780847,0.08115798495055637,0.05053291488931929,0.10481090146852777,1.0,0,0.0,35.499445344780625,100
random_seed,314,zero_lag_correlation,higher,block_shuffle_16,0.858034824295093,0.8132496083335029,0.8913350782759931,0.2992813688829006,0.21387101179432313,0.3997792183555433,1.0,0,0.0,14.772272950910578,100
random_seed,314,zero_lag_correlation,higher,circular_shift,0.858034824295093,0.8132496083335029,0.8913350782759931,0.19510894304751333,0.11121002163359638,0.30708497378674554,1.0,0,0.0,15.871665702258086,100
random_seed,314,zero_lag_correlation,higher,condition_shuffle,0.858034824295093,0.8132496083335029,0.8913350782759931,-0.045073653576850295,-0.15095532155340732,0.07798811183402524,1.0,0,0.0,20.63223780065403,100
random_seed,314,zero_lag_correlation,higher,independent_neuron_shift,0.858034824295093,0.8132496083335029,0.8913350782759931,0.4304945313141214,0.3509874375284673,0.4943424587468642,1.0,0,0.0,14.462358817731296,100
random_seed,314,zero_lag_correlation,higher,time_reversal,0.858034824295093,0.8132496083335029,0.8913350782759931,0.22995495329737484,0.20881741793762826,0.24533600945543005,1.0,0,0.0,37.615914346296016,100
