axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,paired_p_value,standardized_separation,n_splits
random_seed,2718,position_correlation,higher,circular_shift,0.8621740928321597,0.830742184214699,0.89569362475674,0.14353717304521227,0.0458534653602576,0.25234938554111996,1.0,0.009900990099009901,17.49459752541033,100
random_seed,2718,position_correlation,higher,condition_shuffle,0.8621740928321597,0.830742184214699,0.89569362475674,-0.04458077818998557,-0.15444088830580366,0.0915063827795061,1.0,0.009900990099009901,17.5483731177316,100
random_seed,2718,position_correlation,higher,independent_neuron_shift,0.8621740928321597,0.830742184214699,0.89569362475674,0.37453532214349006,0.32471391617754813,0.4434723334057424,1.0,0.009900990099009901,18.415606320682244,100
random_seed,2718,position_correlation,higher,time_reversal,0.8621740928321597,0.830742184214699,0.89569362475674,0.22766341343238014,0.21003540799856,0.24340167329335938,1.0,0.009900990099009901,43.93311398246288,100
random_seed,2718,position_cosine,higher,block_shuffle_16,0.839303901838267,0.7972112137849311,0.8776139583454162,0.28365936274383424,0.1669370373523677,0.4244348930927832,1.0,0.009900990099009901,12.450424355108558,100
random_seed,2718,position_cosine,higher,circular_shift,0.839303901838267,0.7972112137849311,0.8776139583454162,0.17481358142428063,0.07524142483740325,0.2810829133742298,1.0,0.009900990099009901,16.24238401964824,100
random_seed,2718,position_cosine,higher,condition_shuffle,0.839303901838267,0.7972112137849311,0.8776139583454162,-0.03262478795733349,-0.15629185525765074,0.11664217282834066,1.0,0.009900990099009901,15.708411644291612,100
random_seed,2718,position_cosine,higher,independent_neuron_shift,0.839303901838267,0.7972112137849311,0.8776139583454162,0.3801497280213666,0.3159522167948418,0.4505469763638114,1.0,0.009900990099009901,16.51645921769014,100
random_seed,2718,position_cosine,higher,time_reversal,0.839303901838267,0.7972112137849311,0.8776139583454162,0.2367153879183863,0.20958029611738083,0.25676193043675527,1.0,0.009900990099009901,35.35996614898767,100
random_seed,2718,speed_profile_correlation,higher,block_shuffle_16,0.7556928368905836,0.7017388804439201,0.8146488372864326,0.20542081966188128,0.08481989202063,0.30138146563522805,1.0,0.009900990099009901,11.336489276951651,100
random_seed,2718,speed_profile_correlation,higher,circular_shift,0.7556928368905836,0.7017388804439201,0.8146488372864326,0.17845349137562516,0.04709348285224291,0.30636809202815135,1.0,0.009900990099009901,10.600582976988516,100
random_seed,2718,speed_profile_correlation,higher,condition_shuffle,0.7556928368905836,0.7017388804439201,0.8146488372864326,-0.08000719835529997,-0.23161443551449262,0.13760343099002428,1.0,0.009900990099009901,10.965049993594008,100
random_seed,2718,speed_profile_correlation,higher,independent_neuron_shift,0.7556928368905836,0.7017388804439201,0.8146488372864326,0.23775103614567572,0.11589437678151406,0.3715738766984596,1.0,0.009900990099009901,9.565246606551721,100
random_seed,2718,speed_profile_correlation,higher,time_reversal,0.7556928368905836,0.7017388804439201,0.8146488372864326,0.15052517411329064,0.11092804446711724,0.19022314702636567,1.0,0.009900990099009901,22.583703948102876,100
random_seed,2718,velocity_direction_cosine,higher,block_shuffle_16,0.6666612573123883,0.6324206898647139,0.6981515980987724,-0.00037427901688232284,-0.11353261623539077,0.10576161334293491,1.0,0.009900990099009901,17.330819753829747,100
random_seed,2718,velocity_direction_cosine,higher,circular_shift,0.6666612573123883,0.6324206898647139,0.6981515980987724,-0.0057979830739805635,-0.09074091597204752,0.08236209557738727,1.0,0.009900990099009901,18.601770448178236,100
random_seed,2718,velocity_direction_cosine,higher,condition_shuffle,0.6666612573123883,0.6324206898647139,0.6981515980987724,-0.005474283072039925,-0.0841555003725991,0.062273069891799475,1.0,0.009900990099009901,22.148501792320854,100
random_seed,2718,velocity_direction_cosine,higher,independent_neuron_shift,0.6666612573123883,0.6324206898647139,0.6981515980987724,0.005580457162833376,-0.06505896044038895,0.07840963624666779,1.0,0.009900990099009901,20.946308462973473,100
random_seed,2718,velocity_direction_cosine,higher,time_reversal,0.6666612573123883,0.6324206898647139,0.6981515980987724,0.07996726919963898,0.054689969374097626,0.10273740248115645,1.0,0.009900990099009901,37.59355532168874,100
random_seed,2718,zero_lag_correlation,higher,block_shuffle_16,0.8653910709549727,0.8350200037667724,0.8978468739618003,0.2657238953084154,0.13010414826127956,0.4280840064898577,1.0,0.009900990099009901,12.36364978767736,100
random_seed,2718,zero_lag_correlation,higher,circular_shift,0.8653910709549727,0.8350200037667724,0.8978468739618003,0.16113910167573334,0.06775109044580961,0.269340949769384,1.0,0.009900990099009901,17.502829564015883,100
random_seed,2718,zero_lag_correlation,higher,condition_shuffle,0.8653910709549727,0.8350200037667724,0.8978468739618003,-0.023330890220785987,-0.1306332744274193,0.11051364090757164,1.0,0.009900990099009901,17.532325707711014,100
random_seed,2718,zero_lag_correlation,higher,independent_neuron_shift,0.8653910709549727,0.8350200037667724,0.8978468739618003,0.3938697493399814,0.3437207019224455,0.46247406244456696,1.0,0.009900990099009901,18.350212747819047,100
random_seed,2718,zero_lag_correlation,higher,time_reversal,0.8653910709549727,0.8350200037667724,0.8978468739618003,0.2435293804590779,0.2263625824193462,0.258691621840316,1.0,0.009900990099009901,44.140483984909416,100
