axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,paired_p_value,standardized_separation,n_splits
observation_step,1,acceleration_direction_cosine,higher,block_shuffle_16,0.5559075585678936,0.5153894740747806,0.5996104145775255,-0.0005099715709473845,-0.10289332755652655,0.11182328004315197,1.0,0.009900990099009901,13.61949821849078,100
observation_step,1,acceleration_direction_cosine,higher,circular_shift,0.5559075585678936,0.5153894740747806,0.5996104145775255,-0.003259524561784848,-0.09285448029303892,0.09882191919598933,1.0,0.009900990099009901,14.328314126547093,100
observation_step,1,acceleration_direction_cosine,higher,condition_shuffle,0.5559075585678936,0.5153894740747806,0.5996104145775255,4.470574070704492e-05,-0.052084589116358736,0.06215258671917801,1.0,0.009900990099009901,20.522603048978894,100
observation_step,1,acceleration_direction_cosine,higher,independent_neuron_shift,0.5559075585678936,0.5153894740747806,0.5996104145775255,-0.003873647094398239,-0.06438528833649543,0.07794906929217559,1.0,0.009900990099009901,17.316443196610585,100
observation_step,1,acceleration_direction_cosine,higher,time_reversal,0.5559075585678936,0.5153894740747806,0.5996104145775255,0.05934794271674055,0.027309374838202196,0.09233275525740955,1.0,0.009900990099009901,25.41650002007812,100
observation_step,1,best_lag_correlation,higher,block_shuffle_16,0.8504346521340557,0.8174281902437827,0.8781091558094029,0.289585270380531,0.18385499041871967,0.40660359142099917,1.0,0.009900990099009901,12.434579161743004,100
observation_step,1,best_lag_correlation,higher,circular_shift,0.8504346521340557,0.8174281902437827,0.8781091558094029,0.19277192671357404,0.10585036600935609,0.3005023522642358,1.0,0.009900990099009901,15.746320723188415,100
observation_step,1,best_lag_correlation,higher,condition_shuffle,0.8504346521340557,0.8174281902437827,0.8781091558094029,-0.01119187136651123,-0.10818298089960783,0.09434413201839417,1.0,0.009900990099009901,20.37085937883704,100
observation_step,1,best_lag_correlation,higher,independent_neuron_shift,0.8504346521340557,0.8174281902437827,0.8781091558094029,0.40081360030945007,0.34638799938699305,0.4618266752585187,1.0,0.009900990099009901,18.92730887340014,100
observation_step,1,best_lag_correlation,higher,time_reversal,0.8504346521340557,0.8174281902437827,0.8781091558094029,0.20920323976005117,0.19475216940789675,0.22307969428705854,1.0,0.009900990099009901,51.17509464415857,100
