axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,split_null_failures,split_null_failure_rate,standardized_separation,n_splits
neuron_count,256,position_cosine,higher,time_reversal,0.7752989612271793,0.7331384848188756,0.8184521269403828,0.27997657231338524,0.24876721521812342,0.3108021869474429,1.0,0,0.0,24.375257565380494,100
neuron_count,256,speed_profile_correlation,higher,block_shuffle_16,0.7407476357124829,0.6793626404011422,0.7905971537542141,0.23671084705552,0.07523514372716535,0.39497053719831887,1.0,0,0.0,7.7494140628007875,100
neuron_count,256,speed_profile_correlation,higher,circular_shift,0.7407476357124829,0.6793626404011422,0.7905971537542141,0.13568914761059414,0.006647009288916931,0.2811913861900723,1.0,0,0.0,11.615466797149297,100
neuron_count,256,speed_profile_correlation,higher,condition_shuffle,0.7407476357124829,0.6793626404011422,0.7905971537542141,-0.04961440058343816,-0.2746786274106701,0.16009852183133186,1.0,0,0.0,8.994012466194098,100
neuron_count,256,speed_profile_correlation,higher,independent_neuron_shift,0.7407476357124829,0.6793626404011422,0.7905971537542141,0.23102837090008832,0.09256791767265796,0.36786498346429547,1.0,0,0.0,8.979532784953067,100
neuron_count,256,speed_profile_correlation,higher,time_reversal,0.7407476357124829,0.6793626404011422,0.7905971537542141,0.0836525679579508,0.041358827394504125,0.12134407549765658,1.0,0,0.0,23.90591800762055,100
neuron_count,256,velocity_direction_cosine,higher,block_shuffle_16,0.5919735940952937,0.5563646821097813,0.6304073424619134,-0.00387305021136482,-0.12141440283964262,0.09540047907969547,1.0,0,0.0,14.279352752033214,100
neuron_count,256,velocity_direction_cosine,higher,circular_shift,0.5919735940952937,0.5563646821097813,0.6304073424619134,0.005570499963254321,-0.07964577598093514,0.09272932948979734,1.0,0,0.0,17.17221333602463,100
neuron_count,256,velocity_direction_cosine,higher,condition_shuffle,0.5919735940952937,0.5563646821097813,0.6304073424619134,0.01376538849990578,-0.04683677343904375,0.08583551582628858,1.0,0,0.0,19.17340721955728,100
neuron_count,256,velocity_direction_cosine,higher,independent_neuron_shift,0.5919735940952937,0.5563646821097813,0.6304073424619134,-0.0069596982150451825,-0.09483768224764752,0.07908709248356469,1.0,0,0.0,17.422138375326146,100
neuron_count,256,velocity_direction_cosine,higher,time_reversal,0.5919735940952937,0.5563646821097813,0.6304073424619134,0.1225777397305082,0.08370656524656465,0.15375773192272105,1.0,0,0.0,24.218537886920167,100
neuron_count,256,zero_lag_correlation,higher,block_shuffle_16,0.8441860021298271,0.797832848726121,0.8792248147518237,0.23477082793263848,0.13051848757788015,0.36395921012137356,1.0,0,0.0,12.252067840923605,100
neuron_count,256,zero_lag_correlation,higher,circular_shift,0.8441860021298271,0.797832848726121,0.8792248147518237,0.11019926128451712,0.030090363390327245,0.20378275927838635,1.0,0,0.0,19.04734196841154,100
neuron_count,256,zero_lag_correlation,higher,condition_shuffle,0.8441860021298271,0.797832848726121,0.8792248147518237,-0.02833393687768899,-0.12297889597988075,0.056558312745270865,1.0,0,0.0,22.331853352356404,100
neuron_count,256,zero_lag_correlation,higher,independent_neuron_shift,0.8441860021298271,0.797832848726121,0.8792248147518237,0.30655583210850984,0.231573831797504,0.3902533825730597,1.0,0,0.0,15.15712071913969,100
neuron_count,256,zero_lag_correlation,higher,time_reversal,0.8441860021298271,0.797832848726121,0.8792248147518237,0.2269131718818583,0.20633509308901865,0.2487436837105248,1.0,0,0.0,34.579557389828246,100
