split,metric,value
35,speed_profile_correlation,0.7000706634742202
35,path_length_similarity,0.9801893639488963
35,acceleration_direction_cosine,0.6172830263454789
35,zero_lag_correlation,0.8462079709959756
35,best_lag_correlation,0.8462079709959756
36,position_correlation,0.8394949879256127
36,position_cosine,0.8286832753649425
36,normalized_position_rmse,0.5888702357462142
36,velocity_direction_cosine,0.6380138913054306
36,speed_profile_correlation,0.7188791137438632
36,path_length_similarity,0.9198061793185872
36,acceleration_direction_cosine,0.6058236289677845
36,zero_lag_correlation,0.8426993938076314
36,best_lag_correlation,0.8426993938076314
37,position_correlation,0.875267369166382
37,position_cosine,0.8516541826266357
37,normalized_position_rmse,0.5567599109845912
37,velocity_direction_cosine,0.6615020003739485
37,speed_profile_correlation,0.7601421870810916
37,path_length_similarity,0.8775164162524491
37,acceleration_direction_cosine,0.6184734800093602
37,zero_lag_correlation,0.8780788460596625
37,best_lag_correlation,0.8780788460596625
38,position_correlation,0.8713641974269604
38,position_cosine,0.8450832302451821
38,normalized_position_rmse,0.4949538338576819
38,velocity_direction_cosine,0.656626596140801
38,speed_profile_correlation,0.7960427415821916
38,path_length_similarity,0.8735613289329113
38,acceleration_direction_cosine,0.5916341669771219
38,zero_lag_correlation,0.8757129079085398
38,best_lag_correlation,0.8757129079085398
39,position_correlation,0.8550022473114791
39,position_cosine,0.8419032472397214
39,normalized_position_rmse,0.5569545128130382
39,velocity_direction_cosine,0.6984302000339832
39,speed_profile_correlation,0.7701533945397053
39,path_length_similarity,0.9600345668893084
39,acceleration_direction_cosine,0.6629444494910041
39,zero_lag_correlation,0.8579558427280386
39,best_lag_correlation,0.8579558427280386
40,position_correlation,0.8483837350795969
40,position_cosine,0.8428768257855556
40,normalized_position_rmse,0.5650692732024101
40,velocity_direction_cosine,0.6615561829468553
40,speed_profile_correlation,0.7378577309158408
40,path_length_similarity,0.9915548662387311
40,acceleration_direction_cosine,0.6271849271065594
40,zero_lag_correlation,0.850824859685277
40,best_lag_correlation,0.850824859685277
41,position_correlation,0.8533547556362595
41,position_cosine,0.8360091777462897
41,normalized_position_rmse,0.5783408019653258
41,velocity_direction_cosine,0.6913540344407132
41,speed_profile_correlation,0.7700637397900754
41,path_length_similarity,0.9356133956886655
41,acceleration_direction_cosine,0.6426204823218803
41,zero_lag_correlation,0.8560783222339909
41,best_lag_correlation,0.8560783222339909
42,position_correlation,0.8457274835794909
42,position_cosine,0.8260763893310723
