axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,paired_p_value,standardized_separation,n_splits
split_count,500,acceleration_direction_cosine,higher,block_shuffle_16,0.6152212392170138,0.573836690395114,0.6573426571269787,0.001414846796914983,-0.11297213713582371,0.12042931316726795,1.0,0.001996007984031936,13.805155567271637,500
split_count,500,acceleration_direction_cosine,higher,circular_shift,0.6152212392170138,0.573836690395114,0.6573426571269787,0.001530211428328143,-0.09172944606906801,0.09670137796472923,1.0,0.001996007984031936,16.262707135886192,500
split_count,500,acceleration_direction_cosine,higher,condition_shuffle,0.6152212392170138,0.573836690395114,0.6573426571269787,0.011913382972458685,-0.060936559718872026,0.08789420954844901,1.0,0.001996007984031936,19.30895938101697,500
split_count,500,acceleration_direction_cosine,higher,independent_neuron_shift,0.6152212392170138,0.573836690395114,0.6573426571269787,-0.007241442636161619,-0.09186328365082413,0.07195302207656529,1.0,0.001996007984031936,18.238501027781613,500
split_count,500,acceleration_direction_cosine,higher,time_reversal,0.6152212392170138,0.573836690395114,0.6573426571269787,0.07635729811667934,0.04606220779089518,0.10591062333505132,1.0,0.001996007984031936,28.97162494788016,500
split_count,500,best_lag_correlation,higher,block_shuffle_16,0.85869849326441,0.8165387844018874,0.8894137162362665,0.310373174662558,0.2024770341160692,0.44236836883965847,1.0,0.001996007984031936,11.82395956566873,500
split_count,500,best_lag_correlation,higher,circular_shift,0.85869849326441,0.8165387844018874,0.8894137162362665,0.2082637013099199,0.10674948283819598,0.3261482299447672,1.0,0.001996007984031936,15.056148385724391,500
split_count,500,best_lag_correlation,higher,condition_shuffle,0.85869849326441,0.8165387844018874,0.8894137162362665,-0.010918252057388443,-0.13447120727260073,0.11100142092901877,1.0,0.001996007984031936,17.98671060904066,500
split_count,500,best_lag_correlation,higher,independent_neuron_shift,0.85869849326441,0.8165387844018874,0.8894137162362665,0.4168317050346601,0.3587802444793691,0.4796862323468903,1.0,0.001996007984031936,17.29955669768788,500
split_count,500,best_lag_correlation,higher,time_reversal,0.85869849326441,0.8165387844018874,0.8894137162362665,0.21774272897835517,0.19870988392799915,0.23376695508457343,1.0,0.001996007984031936,43.57836730934385,500
split_count,500,normalized_position_rmse,lower,block_shuffle_16,0.5443319861104751,0.4748764336590559,0.6371660689418761,1.1924700897015132,1.0576060741023314,1.3201665461121994,1.0,0.001996007984031936,11.775007952232551,500
split_count,500,normalized_position_rmse,lower,circular_shift,0.5443319861104751,0.4748764336590559,0.6371660689418761,1.3093429433725368,1.185916712081283,1.4401199246311989,1.0,0.001996007984031936,14.102474394491761,500
split_count,500,normalized_position_rmse,lower,condition_shuffle,0.5443319861104751,0.4748764336590559,0.6371660689418761,1.4504584016936242,1.3266141797025688,1.5854066668662783,1.0,0.001996007984031936,16.14076730687759,500
split_count,500,normalized_position_rmse,lower,independent_neuron_shift,0.5443319861104751,0.4748764336590559,0.6371660689418761,0.9636607829333635,0.9102897715209768,1.021226843213246,1.0,0.001996007984031936,11.857935705342532,500
split_count,500,normalized_position_rmse,lower,time_reversal,0.5443319861104751,0.4748764336590559,0.6371660689418761,1.2724512926416085,1.195159174430626,1.3707872882539331,1.0,0.001996007984031936,16.593701997576094,500
split_count,500,path_length_similarity,higher,block_shuffle_16,0.9430651892063175,0.8564454986430385,0.9966263021997295,0.8362687285214051,0.7237887950748587,0.9578948651014809,0.918,0.08383233532934131,2.0846912236369075,500
split_count,500,path_length_similarity,higher,circular_shift,0.9430651892063175,0.8564454986430385,0.9966263021997295,0.9384933310268605,0.8398274108093388,0.997910893042698,0.628,0.37325349301397204,0.10721176817819963,500
split_count,500,path_length_similarity,higher,condition_shuffle,0.9430651892063175,0.8564454986430385,0.9966263021997295,0.8756497520417932,0.7506847483264024,0.9889175738159512,0.848,0.1536926147704591,1.250233660260626,500
split_count,500,path_length_similarity,higher,independent_neuron_shift,0.9430651892063175,0.8564454986430385,0.9966263021997295,0.5283548446102081,0.4633322722363432,0.6051959330263321,1.0,0.001996007984031936,10.66800478626564,500
split_count,500,path_length_similarity,higher,time_reversal,0.9430651892063175,0.8564454986430385,0.9966263021997295,0.9435560447292364,0.8563777780909463,0.9967859668260574,0.388,0.6127744510978044,-0.012197776662540792,500
split_count,500,position_correlation,higher,block_shuffle_16,0.8559016698798527,0.8133271659485799,0.8874077560602914,0.2496253972837045,0.12476289466811356,0.37704038777477417,1.0,0.001996007984031936,12.286893579829197,500
split_count,500,position_correlation,higher,circular_shift,0.8559016698798527,0.8133271659485799,0.8874077560602914,0.14323527277211717,0.044881964931795366,0.26330243561841216,1.0,0.001996007984031936,16.580067760639338,500
split_count,500,position_correlation,higher,condition_shuffle,0.8559016698798527,0.8133271659485799,0.8874077560602914,-0.045690203840239474,-0.16312174843171398,0.08122790464267202,1.0,0.001996007984031936,19.251290817608197,500
split_count,500,position_correlation,higher,independent_neuron_shift,0.8559016698798527,0.8133271659485799,0.8874077560602914,0.36940126307486554,0.30377349869522613,0.4400638062824795,1.0,0.001996007984031936,17.535424158134663,500
split_count,500,position_correlation,higher,time_reversal,0.8559016698798527,0.8133271659485799,0.8874077560602914,0.19565529525541325,0.17587005920266133,0.21103168213347648,1.0,0.001996007984031936,43.55980959779946,500
split_count,500,position_cosine,higher,block_shuffle_16,0.8425040566146361,0.8054229219904707,0.8733292858425971,0.29053051126470913,0.17999524367635242,0.4079161045885545,1.0,0.001996007984031936,12.378708390350727,500
split_count,500,position_cosine,higher,circular_shift,0.8425040566146361,0.8054229219904707,0.8733292858425971,0.19202986931494662,0.0930508839571179,0.30976010842374835,1.0,0.001996007984031936,14.960631763393453,500
split_count,500,position_cosine,higher,condition_shuffle,0.8425040566146361,0.8054229219904707,0.8733292858425971,-0.0322853271925951,-0.15905946494172715,0.11083526895720888,1.0,0.001996007984031936,16.730161136591093,500
split_count,500,position_cosine,higher,independent_neuron_shift,0.8425040566146361,0.8054229219904707,0.8733292858425971,0.3891321747893744,0.3277354786729758,0.45997715943671147,1.0,0.001996007984031936,17.725069904453356,500
split_count,500,position_cosine,higher,time_reversal,0.8425040566146361,0.8054229219904707,0.8733292858425971,0.20956437334408282,0.1871163852797103,0.22833508432993269,1.0,0.001996007984031936,43.003755149146286,500
split_count,500,speed_profile_correlation,higher,block_shuffle_16,0.742663679583987,0.6821874816166897,0.8012960632313095,0.19149405819455892,0.050512294296858884,0.3242873726032731,1.0,0.001996007984031936,10.132213721804149,500
split_count,500,speed_profile_correlation,higher,circular_shift,0.742663679583987,0.6821874816166897,0.8012960632313095,0.14179670190366817,0.012391003131454833,0.28078018811613836,1.0,0.001996007984031936,10.99928155663834,500
split_count,500,speed_profile_correlation,higher,condition_shuffle,0.742663679583987,0.6821874816166897,0.8012960632313095,-0.06354643152689865,-0.24560865907643065,0.13932331006750148,1.0,0.001996007984031936,10.161639384244708,500
split_count,500,speed_profile_correlation,higher,independent_neuron_shift,0.742663679583987,0.6821874816166897,0.8012960632313095,0.21916171616968316,0.08973419660966844,0.34531682375654904,1.0,0.001996007984031936,10.260758339543516,500
split_count,500,speed_profile_correlation,higher,time_reversal,0.742663679583987,0.6821874816166897,0.8012960632313095,0.12032195055373814,0.08213078635083833,0.15551961049199864,1.0,0.001996007984031936,24.378241897877704,500
split_count,500,velocity_direction_cosine,higher,block_shuffle_16,0.6613571104425714,0.6222667649983639,0.6984491685868522,0.006328232756299962,-0.08791502747094117,0.12459415727867067,1.0,0.001996007984031936,15.606025121804834,500
split_count,500,velocity_direction_cosine,higher,circular_shift,0.6613571104425714,0.6222667649983639,0.6984491685868522,-0.0032091496932861504,-0.08778110288367294,0.08229975993651763,1.0,0.001996007984031936,19.59082675005128,500
split_count,500,velocity_direction_cosine,higher,condition_shuffle,0.6613571104425714,0.6222667649983639,0.6984491685868522,0.01799816771566041,-0.04615936047598565,0.07869608274826054,1.0,0.001996007984031936,24.006336661791465,500
split_count,500,velocity_direction_cosine,higher,independent_neuron_shift,0.6613571104425714,0.6222667649983639,0.6984491685868522,-0.0007414534364112884,-0.07026350873427127,0.07832103691470595,1.0,0.001996007984031936,20.85082658841473,500
split_count,500,velocity_direction_cosine,higher,time_reversal,0.6613571104425714,0.6222667649983639,0.6984491685868522,0.06933597306267085,0.043626056681093914,0.09507374327666031,1.0,0.001996007984031936,35.63618865030237,500
split_count,500,zero_lag_correlation,higher,block_shuffle_16,0.8586536485437773,0.8165387844018874,0.8894137162362665,0.26354414946831,0.13979936841864746,0.388017466315261,1.0,0.001996007984031936,12.27709571327622,500
split_count,500,zero_lag_correlation,higher,circular_shift,0.8586536485437773,0.8165387844018874,0.8894137162362665,0.15823757187261564,0.06051565754787878,0.27726336133810153,1.0,0.001996007984031936,16.566372976512252,500
split_count,500,zero_lag_correlation,higher,condition_shuffle,0.8586536485437773,0.8165387844018874,0.8894137162362665,-0.027526237577807904,-0.14162835289618525,0.09675626968673742,1.0,0.001996007984031936,19.295717152580185,500
split_count,500,zero_lag_correlation,higher,independent_neuron_shift,0.8586536485437773,0.8165387844018874,0.8894137162362665,0.3861029399623958,0.3236112041223341,0.45629572663545626,1.0,0.001996007984031936,17.38407568836238,500
split_count,500,zero_lag_correlation,higher,time_reversal,0.8586536485437773,0.8165387844018874,0.8894137162362665,0.20972543459476134,0.189246240555953,0.22575886354437946,1.0,0.001996007984031936,43.294958762132794,500
