axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,split_null_failures,split_null_failure_rate,standardized_separation,n_splits
train_fraction,0.25,acceleration_direction_cosine,higher,block_shuffle_16,0.5839591329485885,0.5472752570340996,0.622059621536219,-0.00039668903190548014,-0.11660518071567014,0.10836315877886057,1.0,0,0.0,13.464320591480181,100
train_fraction,0.25,acceleration_direction_cosine,higher,circular_shift,0.5839591329485885,0.5472752570340996,0.622059621536219,-0.0019951501701509955,-0.09415521524202346,0.09741023410723977,1.0,0,0.0,16.137561887087088,100
train_fraction,0.25,acceleration_direction_cosine,higher,condition_shuffle,0.5839591329485885,0.5472752570340996,0.622059621536219,-0.00010858330061543966,-0.06714884208958466,0.07134639691619704,1.0,0,0.0,19.46733643323714,100
train_fraction,0.25,acceleration_direction_cosine,higher,independent_neuron_shift,0.5839591329485885,0.5472752570340996,0.622059621536219,-0.006555337394442429,-0.07485679094660712,0.09052054064718407,1.0,0,0.0,17.681826646668128,100
train_fraction,0.25,acceleration_direction_cosine,higher,time_reversal,0.5839591329485885,0.5472752570340996,0.622059621536219,0.09523421495514407,0.06987711983014011,0.12644468164958342,1.0,0,0.0,28.30831473096802,100
train_fraction,0.25,best_lag_correlation,higher,block_shuffle_16,0.8466807088094823,0.8083889269427464,0.8755595233655334,0.32357606711843023,0.23305260009206705,0.4202686019907005,1.0,0,0.0,13.413125686528998,100
train_fraction,0.25,best_lag_correlation,higher,circular_shift,0.8466807088094823,0.8083889269427464,0.8755595233655334,0.2347947798674521,0.14784516096922598,0.33066388474032515,1.0,0,0.0,16.007472320973903,100
train_fraction,0.25,best_lag_correlation,higher,condition_shuffle,0.8466807088094823,0.8083889269427464,0.8755595233655334,-0.0035472419204213503,-0.09512308929828354,0.12631426310545682,1.0,0,0.0,17.97252535636379,100
train_fraction,0.25,best_lag_correlation,higher,independent_neuron_shift,0.8466807088094823,0.8083889269427464,0.8755595233655334,0.4343499742809636,0.37448369759207956,0.4919272118378961,1.0,0,0.0,16.524095169310886,100
train_fraction,0.25,best_lag_correlation,higher,time_reversal,0.8466807088094823,0.8083889269427464,0.8755595233655334,0.2742923945675349,0.2576808695039683,0.2912472093226891,1.0,0,0.0,39.17175364538184,100
train_fraction,0.25,normalized_position_rmse,lower,block_shuffle_16,0.5735425243280928,0.5035674828980876,0.6489289514093554,1.1978492009803876,1.0748009072974616,1.3098506476294867,1.0,0,0.0,12.055718279944097,100
train_fraction,0.25,normalized_position_rmse,lower,circular_shift,0.5735425243280928,0.5035674828980876,0.6489289514093554,1.3041588782922688,1.182013990939665,1.410803001759254,1.0,0,0.0,14.236986761878935,100
train_fraction,0.25,normalized_position_rmse,lower,condition_shuffle,0.5735425243280928,0.5035674828980876,0.6489289514093554,1.4584001047307418,1.3138597789688065,1.5748849288156004,1.0,0,0.0,15.08487232120476,100
train_fraction,0.25,normalized_position_rmse,lower,independent_neuron_shift,0.5735425243280928,0.5035674828980876,0.6489289514093554,0.9674523622523058,0.9118450804010128,1.032302450852281,1.0,0,0.0,11.015651304875728,100
train_fraction,0.25,normalized_position_rmse,lower,time_reversal,0.5735425243280928,0.5035674828980876,0.6489289514093554,1.2397735347268144,1.1585634953161201,1.3333412009818915,1.0,0,0.0,15.023145511903635,100
train_fraction,0.25,path_length_similarity,higher,block_shuffle_16,0.9447626239016383,0.8483188985824671,0.9952617003880851,0.8466447214489854,0.74451798480858,0.9805136119854921,0.9,10,0.1,1.820208621203811,100
train_fraction,0.25,path_length_similarity,higher,circular_shift,0.9447626239016383,0.8483188985824671,0.9952617003880851,0.9387034628603353,0.8461737742276384,0.9977458203587064,0.63,37,0.37,0.14355484075967398,100
train_fraction,0.25,path_length_similarity,higher,condition_shuffle,0.9447626239016383,0.8483188985824671,0.9952617003880851,0.8672121007862418,0.7356137132978181,0.9855996073689429,0.85,15,0.15,1.440971980071671,100
train_fraction,0.25,path_length_similarity,higher,independent_neuron_shift,0.9447626239016383,0.8483188985824671,0.9952617003880851,0.5666986090684144,0.4936852841167498,0.643734958363817,1.0,0,0.0,9.200971733436738,100
train_fraction,0.25,path_length_similarity,higher,time_reversal,0.9447626239016383,0.8483188985824671,0.9952617003880851,0.9454473442462333,0.8505244907745777,0.9938379434188436,0.38,62,0.62,-0.016880181886896935,100
train_fraction,0.25,position_correlation,higher,block_shuffle_16,0.8409678490456446,0.8019264495270833,0.8710767375474567,0.2497549742548141,0.14042691543737956,0.3675470518577263,1.0,0,0.0,13.441963402074025,100
train_fraction,0.25,position_correlation,higher,circular_shift,0.8409678490456446,0.8019264495270833,0.8710767375474567,0.15560654775144647,0.06852291748875855,0.2345342268253659,1.0,0,0.0,20.036120223484215,100
train_fraction,0.25,position_correlation,higher,condition_shuffle,0.8409678490456446,0.8019264495270833,0.8710767375474567,-0.051002935577651565,-0.15030615681771597,0.08501010434172465,1.0,0,0.0,18.96855409167538,100
train_fraction,0.25,position_correlation,higher,independent_neuron_shift,0.8409678490456446,0.8019264495270833,0.8710767375474567,0.3757677297135081,0.3084111493669995,0.4352223619176679,1.0,0,0.0,16.562415701876112,100
train_fraction,0.25,position_correlation,higher,time_reversal,0.8409678490456446,0.8019264495270833,0.8710767375474567,0.24070255989849368,0.22279896435901883,0.25725820507409236,1.0,0,0.0,39.801862495097396,100
train_fraction,0.25,position_cosine,higher,block_shuffle_16,0.8362670852331646,0.8066675335778549,0.8694479288317983,0.2941420592445473,0.18889631770452,0.40578708035706906,1.0,0,0.0,13.834918468324855,100
train_fraction,0.25,position_cosine,higher,circular_shift,0.8362670852331646,0.8066675335778549,0.8694479288317983,0.20019381328015193,0.12187019216031225,0.2780702122790094,1.0,0,0.0,18.603580841371855,100
train_fraction,0.25,position_cosine,higher,condition_shuffle,0.8362670852331646,0.8066675335778549,0.8694479288317983,-0.034305152313320326,-0.13774436763996747,0.12662123235946696,1.0,0,0.0,16.838823069861462,100
