axis,axis_value,metric,direction,null,observed_mean,observed_ci_low,observed_ci_high,null_mean,null_ci_low,null_ci_high,paired_superiority,split_null_failures,split_null_failure_rate,standardized_separation,n_splits
neuron_count,128.0,acceleration_direction_cosine,higher,block_shuffle_16,0.48749586853329435,0.4511151850437468,0.5255888516419873,0.003523953018153543,-0.10402217443739713,0.11801094553664013,1.0,0,0.0,10.868863243920188,100
neuron_count,128.0,acceleration_direction_cosine,higher,circular_shift,0.48749586853329435,0.4511151850437468,0.5255888516419873,-0.0007197139148781806,-0.08319185905240736,0.0847547491918383,1.0,0,0.0,13.557422177409512,100
neuron_count,128.0,acceleration_direction_cosine,higher,condition_shuffle,0.48749586853329435,0.4511151850437468,0.5255888516419873,-0.008155237122875112,-0.07344525946676783,0.0508084013479377,1.0,0,0.0,17.390542636820186,100
neuron_count,128.0,acceleration_direction_cosine,higher,independent_neuron_shift,0.48749586853329435,0.4511151850437468,0.5255888516419873,0.003883524450547569,-0.090710484796788,0.10679966247459947,1.0,0,0.0,12.794136579502876,100
neuron_count,128.0,acceleration_direction_cosine,higher,time_reversal,0.48749586853329435,0.4511151850437468,0.5255888516419873,0.09332592740401852,0.05794673730696871,0.12760645057743852,1.0,0,0.0,19.322155554408756,100
neuron_count,128.0,best_lag_correlation,higher,block_shuffle_16,0.8264802240582846,0.7765382869065105,0.8570304192601627,0.427970014382127,0.3482675351242246,0.5273677973994788,1.0,0,0.0,10.432941344166668,100
neuron_count,128.0,best_lag_correlation,higher,circular_shift,0.8264802240582846,0.7765382869065105,0.8570304192601627,0.33241526280808387,0.2632023355223783,0.41765787957396594,1.0,0,0.0,14.232752137779539,100
neuron_count,128.0,best_lag_correlation,higher,condition_shuffle,0.8264802240582846,0.7765382869065105,0.8570304192601627,0.01354864276149128,-0.08720982406054667,0.14329448728044544,1.0,0,0.0,18.348988767639547,100
neuron_count,128.0,best_lag_correlation,higher,independent_neuron_shift,0.8264802240582846,0.7765382869065105,0.8570304192601627,0.473029801241219,0.408719568775839,0.5313059559300204,1.0,0,0.0,13.31089058644931,100
neuron_count,128.0,best_lag_correlation,higher,time_reversal,0.8264802240582846,0.7765382869065105,0.8570304192601627,0.45386581393673725,0.4185313504087799,0.4769630800841548,1.0,0,0.0,20.359528406826282,100
neuron_count,128.0,normalized_position_rmse,lower,block_shuffle_16,0.615097893898069,0.5480448437772613,0.7217868459844141,1.1123803515431312,0.9959897300586218,1.2627429014731948,1.0,0,0.0,8.767393184737374,100
neuron_count,128.0,normalized_position_rmse,lower,circular_shift,0.615097893898069,0.5480448437772613,0.7217868459844141,1.2197215745134569,1.1085051805862254,1.3362995860027724,1.0,0,0.0,10.547209521376645,100
neuron_count,128.0,normalized_position_rmse,lower,condition_shuffle,0.615097893898069,0.5480448437772613,0.7217868459844141,1.4544151232887421,1.293543678110564,1.608773184868045,1.0,0,0.0,13.233015823306085,100
neuron_count,128.0,normalized_position_rmse,lower,independent_neuron_shift,0.615097893898069,0.5480448437772613,0.7217868459844141,1.0045415871797325,0.9251823449776223,1.091778346474882,1.0,0,0.0,8.412495783331499,100
neuron_count,128.0,normalized_position_rmse,lower,time_reversal,0.615097893898069,0.5480448437772613,0.7217868459844141,1.0884338398855447,0.9931087621182346,1.2031445061900592,1.0,0,0.0,9.143127745679527,100
