split,metric,value
30,speed_profile_correlation,0.7423612862684957
30,path_length_similarity,0.8790186769509317
30,acceleration_direction_cosine,0.626568739777999
30,zero_lag_correlation,0.8456556663561742
30,best_lag_correlation,0.8456556663561742
31,position_correlation,0.850557402408545
31,position_cosine,0.8333186014873615
31,normalized_position_rmse,0.5711100575941075
31,velocity_direction_cosine,0.652915450944082
31,speed_profile_correlation,0.7552698518303542
31,path_length_similarity,0.9759816439232913
31,acceleration_direction_cosine,0.5975566639005039
31,zero_lag_correlation,0.8529413624785065
31,best_lag_correlation,0.8529413624785065
32,position_correlation,0.871657136286435
32,position_cosine,0.8455135709540552
32,normalized_position_rmse,0.5067891566525361
32,velocity_direction_cosine,0.6567776321248973
32,speed_profile_correlation,0.7669772838231809
32,path_length_similarity,0.9612616435357887
32,acceleration_direction_cosine,0.6081570224673359
32,zero_lag_correlation,0.873677429419532
32,best_lag_correlation,0.873677429419532
33,position_correlation,0.879806207900522
33,position_cosine,0.8763553731019547
33,normalized_position_rmse,0.5319806895651598
33,velocity_direction_cosine,0.6613141832540385
33,speed_profile_correlation,0.7575528460004398
33,path_length_similarity,0.9184407145040625
33,acceleration_direction_cosine,0.6084250315522232
33,zero_lag_correlation,0.8826843714281007
33,best_lag_correlation,0.8826843714281007
34,position_correlation,0.8590776979449739
34,position_cosine,0.8710917497965232
34,normalized_position_rmse,0.5239367608009958
34,velocity_direction_cosine,0.6860168717931683
34,speed_profile_correlation,0.72529361139756
34,path_length_similarity,0.9128732830708147
34,acceleration_direction_cosine,0.6144226767178307
34,zero_lag_correlation,0.8612549670467413
34,best_lag_correlation,0.8612549670467413
35,position_correlation,0.8805172810656078
35,position_cosine,0.8377917796177382
35,normalized_position_rmse,0.47897633699384223
35,velocity_direction_cosine,0.6677014521531989
35,speed_profile_correlation,0.7923645663055052
35,path_length_similarity,0.9978058624215262
35,acceleration_direction_cosine,0.6134431196134996
35,zero_lag_correlation,0.8829421687952843
35,best_lag_correlation,0.8829421687952843
36,position_correlation,0.8745308643313323
36,position_cosine,0.8417380756360491
36,normalized_position_rmse,0.5157346412431086
36,velocity_direction_cosine,0.6420647192963853
36,speed_profile_correlation,0.7178196193373578
36,path_length_similarity,0.9983562254719331
36,acceleration_direction_cosine,0.5824535894033848
36,zero_lag_correlation,0.8762939902055829
36,best_lag_correlation,0.8762939902055829
37,position_correlation,0.8915743593577381
37,position_cosine,0.8838066517937453
37,normalized_position_rmse,0.5269508710151813
37,velocity_direction_cosine,0.6905265622299475
37,speed_profile_correlation,0.7942348546052402
37,path_length_similarity,0.8825612630700219
37,acceleration_direction_cosine,0.6337522376797616
37,zero_lag_correlation,0.8937353540188822
37,best_lag_correlation,0.8937353540188822
38,position_correlation,0.8459684505319259
38,position_cosine,0.8401805854671628
38,normalized_position_rmse,0.5468296308849648
38,velocity_direction_cosine,0.6785653179837953
38,speed_profile_correlation,0.734203046133902
38,path_length_similarity,0.9808631038383089
38,acceleration_direction_cosine,0.6181851024564029
38,zero_lag_correlation,0.8490775863676348
38,best_lag_correlation,0.8490775863676348
39,position_correlation,0.8584209039942388
39,position_cosine,0.8431926266005025
39,normalized_position_rmse,0.5693178397085358
39,velocity_direction_cosine,0.6645385041274525
39,speed_profile_correlation,0.745896328440717
39,path_length_similarity,0.9179890044680381
39,acceleration_direction_cosine,0.6008406684902998
39,zero_lag_correlation,0.860968811116451
39,best_lag_correlation,0.860968811116451
40,position_correlation,0.841795800251621
40,position_cosine,0.8123575552893126
40,normalized_position_rmse,0.5623284072755778
40,velocity_direction_cosine,0.6641018698994561
40,speed_profile_correlation,0.7093002216239744
40,path_length_similarity,0.9961899084128352
40,acceleration_direction_cosine,0.602317965673208
40,zero_lag_correlation,0.8447176561174016
40,best_lag_correlation,0.8447176561174016
41,position_correlation,0.8748965850914632
41,position_cosine,0.8491308514213182
41,normalized_position_rmse,0.5149637094623244
41,velocity_direction_cosine,0.6524361051304458
41,speed_profile_correlation,0.7662437604917028
41,path_length_similarity,0.9149524960563501
41,acceleration_direction_cosine,0.6045230661079718
41,zero_lag_correlation,0.8771649202972636
41,best_lag_correlation,0.8771649202972636
42,position_correlation,0.8622278927841807
42,position_cosine,0.8580104099650706
