split,null,metric,value
5,frame_shuffle,normalized_position_rmse,1.0708975711176534
5,frame_shuffle,velocity_direction_cosine,-0.034689334864075556
5,frame_shuffle,speed_profile_correlation,0.18614733113432166
5,frame_shuffle,path_length_similarity,0.9631552980811768
5,frame_shuffle,acceleration_direction_cosine,-0.03274104063673144
5,frame_shuffle,zero_lag_correlation,0.30101402014206813
5,frame_shuffle,best_lag_correlation,0.3822903283801863
5,time_reversal,position_correlation,0.28847959712598836
5,time_reversal,position_cosine,0.33031580969680985
5,time_reversal,normalized_position_rmse,1.2396766482277548
5,time_reversal,velocity_direction_cosine,0.1373110972352358
5,time_reversal,speed_profile_correlation,0.2101358682992677
5,time_reversal,path_length_similarity,0.945198601739604
5,time_reversal,acceleration_direction_cosine,0.10411830705146378
5,time_reversal,zero_lag_correlation,0.31331080357383967
5,time_reversal,best_lag_correlation,0.314849910560964
5,independent_neuron_shift,position_correlation,0.45225639467068557
5,independent_neuron_shift,position_cosine,0.48217857806208697
5,independent_neuron_shift,normalized_position_rmse,0.9162648044219447
5,independent_neuron_shift,velocity_direction_cosine,0.024531684287058892
5,independent_neuron_shift,speed_profile_correlation,0.2597963183554195
5,independent_neuron_shift,path_length_similarity,0.6284894102887933
5,independent_neuron_shift,acceleration_direction_cosine,0.06030572127261811
5,independent_neuron_shift,zero_lag_correlation,0.47585838778363365
5,independent_neuron_shift,best_lag_correlation,0.5191949160010865
5,block_shuffle_4,position_correlation,0.36890848240218777
5,block_shuffle_4,position_cosine,0.41828860035204735
5,block_shuffle_4,normalized_position_rmse,1.0156175320603422
5,block_shuffle_4,velocity_direction_cosine,-0.02736160212136507
5,block_shuffle_4,speed_profile_correlation,0.3088543555314994
5,block_shuffle_4,path_length_similarity,0.9485496167177234
5,block_shuffle_4,acceleration_direction_cosine,-0.0569973605594485
5,block_shuffle_4,zero_lag_correlation,0.3962962067378275
5,block_shuffle_4,best_lag_correlation,0.48795644852536013
5,block_shuffle_8,position_correlation,0.3259522180324389
5,block_shuffle_8,position_cosine,0.40117695942616866
5,block_shuffle_8,normalized_position_rmse,1.1102762790345282
5,block_shuffle_8,velocity_direction_cosine,0.0046997424017018756
5,block_shuffle_8,speed_profile_correlation,0.2239108097592583
5,block_shuffle_8,path_length_similarity,0.7418852758945148
5,block_shuffle_8,acceleration_direction_cosine,0.008584143810644202
5,block_shuffle_8,zero_lag_correlation,0.3527192134833569
5,block_shuffle_8,best_lag_correlation,0.3835642934048823
5,block_shuffle_16,position_correlation,0.30142148611486086
5,block_shuffle_16,position_cosine,0.36661283914634607
5,block_shuffle_16,normalized_position_rmse,1.1886136218854713
5,block_shuffle_16,velocity_direction_cosine,0.030909743662236935
5,block_shuffle_16,speed_profile_correlation,0.21715685800202772
5,block_shuffle_16,path_length_similarity,0.7597303601180126
5,block_shuffle_16,acceleration_direction_cosine,0.012591966288052514
5,block_shuffle_16,zero_lag_correlation,0.3269634936664982
5,block_shuffle_16,best_lag_correlation,0.34273264015569443
5,block_shuffle_32,position_correlation,0.2067890514459998
5,block_shuffle_32,position_cosine,0.22721757538083823
5,block_shuffle_32,normalized_position_rmse,1.2872476686157648
5,block_shuffle_32,velocity_direction_cosine,-0.021682255546131488
5,block_shuffle_32,speed_profile_correlation,0.21880343992671036
5,block_shuffle_32,path_length_similarity,0.859615145021902
5,block_shuffle_32,acceleration_direction_cosine,-0.032485087413998075
5,block_shuffle_32,zero_lag_correlation,0.2348829695536337
5,block_shuffle_32,best_lag_correlation,0.2605581635908735
6,condition_shuffle,position_correlation,-0.10323781649952736
6,condition_shuffle,position_cosine,-0.13566924995510285
6,condition_shuffle,normalized_position_rmse,1.4489059412084428
6,condition_shuffle,velocity_direction_cosine,0.05960075103599481
6,condition_shuffle,speed_profile_correlation,-0.10108997946033373
6,condition_shuffle,path_length_similarity,0.8259423382886647
